,id,name,summary,host_id,host_since,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,street,neighbourhood_cleansed,city,state,zipcode,smart_location,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,review_scores_rating_new,review_scores_accuracy_new,review_scores_cleanliness_new,review_scores_checkin_new,review_scores_communication_new,review_scores_location_new,review_scores_value_new,reviews_per_month_category,price_range
1731,7115991,1 bedroom w/patio near metro/bus,"Huge 1 bedroom (900 sq ft) with 1 bathroom and private patio near Van Ness metro (0.5 miles) and right across from L2 bus stop. Huge kitchen, dining table, king size bed and ample closet space. Cable and Wifi included. Near all DC attractions!",37278225,01/07/2015,f,1,t,t,"Connecticut Avenue Northwest, Washington, DC 20008, United States","North Cleveland Park, Forest Hills, Van Ness",Washington,DC,20008,"Washington, DC",38.95288838,-77.06771507,t,Condominium,Entire home/apt,2,Real Bed,70,0,50,1,0,3,1125,0,0,0,67,0,0,0,f,flexible,f,f,1,0,0,0,0,0,0,0,0,None,0050-0075
1732,5963536,Great View at Rock Creek Park,"top floor one bedroom apartment in Northwest Washington, DC, (850 sqf) in a metropolitan/green area (next to the Zoo and Rock Creek park), right on the red line (Van Ness) with two terraces, a gym, tennis courts, playground, pool table, fireplace.",147259,18/06/2010,f,1,t,f,"Connecticut Avenue Northwest, Washington, DC 20008, United States","North Cleveland Park, Forest Hills, Van Ness",Washington,DC,20008,"Washington, DC",38.95086706,-77.06736015,t,Apartment,Entire home/apt,3,Real Bed,125,100,50,2,0,2,1125,14,27,27,300,10,19/04/2015,11/08/2015,f,moderate,f,f,1,1.79,94,10,9,10,10,9,9,Medium,0125-0150
1733,7387956,1 BR Apt in NW Washington,"Newly renovated and furnished basement apartment in private home. Street parking. Convenient to public transportation, downtown and schools.",37919321,08/07/2015,f,1,t,f,"Ellicott Street Northwest, Washington, DC 20008, United States","North Cleveland Park, Forest Hills, Van Ness",Washington,DC,20008,"Washington, DC",38.95276023,-77.06155477,t,Apartment,Private room,2,Real Bed,100,0,25,1,0,1,1125,10,40,70,345,0,0,0,t,flexible,f,f,1,0,0,0,0,0,0,0,0,None,0100-0125
1734,4738633,Charming Studio in DC,"A charming and conveniently located studio fully equipped and furnished for a comfortable stay in Washington DC.  A quick metro ride to downtown DC. A brand new queen sized bed, fully equipped kitchen, clean linen and towels, and wifi.",2074203,05/04/2012,f,2,t,t,"Connecticut Avenue Northwest, Washington, D.C., DC 20008, United States","North Cleveland Park, Forest Hills, Van Ness","Washington, D.C.",DC,20008,"Washington, DC",38.95371346,-77.06786705,t,Apartment,Entire home/apt,2,Real Bed,79,100,50,1,0,1,1125,1,6,32,307,3,16/01/2015,25/04/2015,f,flexible,t,t,1,0.34,100,9,10,10,10,9,10,Low,0075-0100
1735,3801025,"Lovely NW DC Living, Near Metro","Visit DC in comfort while staying at our 1 bedroom apartment in NW, walking distance to Van Ness Red Line stop, Rock Creek Park, American University, Politics and Prose and more! Featuring: full kitchen, comfortable accommodations and helpful staff.",19525470,05/08/2014,f,1,t,f,"Connecticut Avenue Northwest, Washington, DC 20008, United States","North Cleveland Park, Forest Hills, Van Ness",Washington,DC,20008,"Washington, DC",38.9502616,-77.06526371,t,Apartment,Entire home/apt,2,Real Bed,150,0,0,1,0,1,1125,10,40,70,341,6,11/10/2014,14/08/2015,f,flexible,f,f,1,0.5,97,9,9,10,10,10,9,Low,0150-0200
1736,4196757,Stone Manor B&B - Blue Room  NW DC,"  Stone Manor, located in Upper NW area of Washington. This neighborhood, Forest Hills, is nestled between Rock Creek Park and Connecticut Ave. Stone Manor offers a choice of two guest rooms, each with their own bath. This room has a queen bed.",8160186,14/08/2013,f,49,t,t,"Ellicott Street Northwest, Washington, DC 20008, United States","North Cleveland Park, Forest Hills, Van Ness",Washington,DC,20008,"Washington, DC",38.95313704,-77.06432771,t,Bed & Breakfast,Private room,2,Real Bed,165,0,0,1,0,2,14,29,59,89,364,1,16/05/2015,16/05/2015,f,strict,f,f,41,0.21,80,8,10,10,10,8,10,Low,0150-0200
1737,6902155,Huge & Beautiful 1Bd Apt/1 Bath,"Located just one block from Van Ness DC Metro Station (Red Line). Giant, CVS, Walgreens, Starbucks and restaurants around. Clean and bright. It fits up to 3. Full equipped (1 queen size bed, 1 sofabed, 1 bathroom, confortable balcony and pool.",8518627,29/08/2013,f,1,t,f,"Van Ness St, Washington, DC 20008, United States","North Cleveland Park, Forest Hills, Van Ness",Washington,DC,20008,"Washington, DC",38.94289413,-77.06389378,f,Apartment,Entire home/apt,3,Real Bed,140,0,80,1,0,3,1125,10,10,10,89,0,0,0,f,flexible,f,f,1,0,0,0,0,0,0,0,0,None,0125-0150
1738,4629566,Lovely condo in N Cleveland Park,"This charming two bedroom condo is located in the quiet and green area of North Cleveland park, just walking distance from two metro stations, Tenley Town and Van Ness. It comfortably fits four, suitable for family with two children.",22412631,11/10/2014,f,1,t,f,"Albemarle Street Northwest, Washington, DC 20008, United States","North Cleveland Park, Forest Hills, Van Ness",Washington,DC,20008,"Washington, DC",38.94743599,-77.06990235,t,Apartment,Entire home/apt,4,Real Bed,159,200,95,4,25,5,1125,0,0,0,106,4,16/01/2015,12/07/2015,f,moderate,f,f,1,0.46,85,8,8,8,9,9,8,Low,0150-0200
1739,7856309,"Charming 1BR, 5 min walk to metro","Beautiful one bedroom apartment in historic DC building. Five minute walk to Red Line Metro. Ten minute walk to the zoo. Ten minute metro to downtown. Directly across the street from Rock Creek Park. Five minute walk to restaurants, bars.",26017860,12/01/2015,f,1,t,f,"Connecticut Avenue Northwest, Washington, DC 20008, United States","North Cleveland Park, Forest Hills, Van Ness",Washington,DC,20008,"Washington, DC",38.93901126,-77.06076266,t,Apartment,Entire home/apt,2,Real Bed,89,0,0,1,0,1,1125,1,6,6,30,0,0,0,f,strict,f,f,1,0,0,0,0,0,0,0,0,None,0075-0100
1740,4867256,Quiet Oasis in Forest Hill DC,"Quintessential DC apartment on a tree-lined street of discreet embassy residences (Italy, Malta, Iraq etc.). Extremely private self-contained flat attached to a single family home. Off street parking upon request.",3781807,06/10/2012,f,2,t,t,"Albemarle Street Northwest, Washington, DC 20008, United States","North Cleveland Park, Forest Hills, Van Ness",Washington,DC,20008,"Washington, DC",38.9489456,-77.06057072,t,Apartment,Entire home/apt,2,Real Bed,99,0,50,1,20,1,1125,9,37,59,207,11,03/01/2015,08/08/2015,f,moderate,f,f,1,1.2,85,9,9,9,9,10,9,Medium,0075-0100
1741,5669181,Convenient located Studio,"Facing Rock Creek Park.  Walking distance to Red Line Metro Station, Giant, Starbucks, and CVS. ",29378770,15/03/2015,f,1,t,t,"Van Ness Street Northwest, Washington, DC 20008, United States","North Cleveland Park, Forest Hills, Van Ness",Washington,DC,20008,"Washington, DC",38.94352109,-77.06074139,t,Apartment,Entire home/apt,2,Real Bed,150,0,0,1,0,15,31,0,0,0,175,0,0,0,f,moderate,f,f,1,0,0,0,0,0,0,0,0,None,0150-0200
1742,7438730,Large Studio in upscale apt complex,"Large (650 sq ft), bright studio in an upscale apartment complex with queen bed and a couch. Includes an indoor and outdoor pool, gym, patio, tennis courts, and free coffee in the lobby daily. 12 minute walk to Van Ness metro.",38968196,19/07/2015,f,1,t,f,"Connecticut Avenue Northwest & Ellicott Street, Washington, DC 20008, United States","North Cleveland Park, Forest Hills, Van Ness",Washington,DC,20008,"Washington, DC",38.95371239,-77.0694239,f,Apartment,Entire home/apt,3,Real Bed,75,0,0,1,0,5,1125,0,0,0,11,0,0,0,f,flexible,f,f,1,0,0,0,0,0,0,0,0,None,0075-0100
1743,4678307,Beautiful city oasis,"Beautiful and cozy one bedroom apartment, 5 minute walk to the metro (redline) and grocery store, hiking trails, forest views, patio, 15 min metro ride to downtown and 2 stops from the zoo! Great restaurants within 10-15 min walk and a gourmet deli.",6804315,08/06/2013,f,1,t,f,"Van Ness Street Northwest, Washington, DC 20008, United States","North Cleveland Park, Forest Hills, Van Ness",Washington,DC,20008,"Washington, DC",38.94555529,-77.06026641,t,Apartment,Entire home/apt,2,Real Bed,66,0,60,1,0,1,1125,3,3,3,261,2,13/08/2015,17/08/2015,f,flexible,f,f,1,1.15,100,10,10,10,10,10,10,Medium,0050-0075
1744,8504698,"Charming City Oasis, Steps to Metro","Welcome to my home away from home, my city escape! Lovingly furnished ground floor apt. 1 blk to metro. Mainly residential bldg. Exercise room & library w/wifi. Safe underground parking & laundry for small $. Doorman & handicapped accessible.",44781334,21/09/2015,f,1,t,f,"Van Ness, Veazey Terrace & Connecticut Ave, Washington, DC 20008, United States","North Cleveland Park, Forest Hills, Van Ness",Washington,DC,20008,"Washington, DC",38.94487965,-77.06388274,f,Apartment,Entire home/apt,3,Real Bed,110,0,0,1,0,3,1125,17,17,17,17,0,0,0,f,flexible,f,f,1,0,0,0,0,0,0,0,0,None,0100-0125
